11.02190	0.00033	0.06639	0.45100
11.03217	0.00257	0.06397	0.45324
11.04540	0.00227	0.06340	0.45246
11.05275	0.00471	0.06841	0.45175
11.06329	0.00634	0.06331	0.45090
11.07217	0.00161	0.06262	0.45137
11.08110	0.00072	0.06095	0.45221
11.09231	-0.00352	0.06136	0.45207
11.10811	0.00136	0.06036	0.45230
11.11589	0.00030	0.06540	0.45248
11.12339	-0.00443	0.06121	0.45339
11.13243	-0.00099	0.05973	0.45262
11.14408	-0.00410	0.05764	0.45180
11.15336	-0.00239	0.06047	0.45194
11.16059	-0.00681	0.05907	0.45171
11.17412	-0.00001	0.05700	0.45292
11.18093	-0.00251	0.05625	0.45076
11.19390	-0.00437	0.05661	0.45216
11.20561	-0.00083	0.05637	0.45074
11.21565	-0.00034	0.05685	0.45121
11.22336	-0.00044	0.05968	0.45062
11.23290	-0.00430	0.06469	0.44949
11.24132	-0.00441	0.06290	0.44999
11.25240	-0.00111	0.05885	0.45059
11.26582	0.00527	0.05457	0.45129
11.27285	0.00028	0.05334	0.44949
11.28195	0.00193	0.05197	0.44908
11.29656	0.00231	0.05233	0.45008
11.30625	0.00693	0.05717	0.44880
11.31192	0.00462	0.06341	0.44890
11.32170	0.00843	0.05984	0.44968
11.33158	0.00264	0.05924	0.44946
11.34102	0.00130	0.05763	0.44786
11.35245	0.00122	0.05705	0.44948
11.36341	0.00193	0.06094	0.44970
11.37475	0.00124	0.05988	0.44902
11.38174	-0.00076	0.05743	0.44885
11.39199	0.00034	0.06264	0.44867
11.40248	0.00021	0.05844	0.44946
11.41813	-0.00619	0.05616	0.44909
11.42222	-0.00952	0.05956	0.44890
11.43185	0.00364	0.06328	0.44782
11.44262	-0.00338	0.06209	0.44750
11.45266	-0.00815	0.06364	0.44692
11.46600	-0.00491	0.06440	0.44816
11.47247	-0.00230	0.06078	0.44755
11.48779	-0.00401	0.06578	0.44625
11.49216	-0.00664	0.06491	0.44643
11.50250	-0.00477	0.06376	0.44629
11.51305	-0.00714	0.06590	0.44606
11.52109	-0.01137	0.06065	0.44633
11.53222	-0.00470	0.05793	0.44517
11.54518	-0.00339	0.06342	0.44471
11.55284	-0.00473	0.06282	0.44464
11.56251	-0.00593	0.06301	0.44353
11.57317	-0.01144	0.06471	0.44448
11.58171	-0.00500	0.06444	0.44325
11.59529	-0.00150	0.05834	0.44360
11.60204	-0.00688	0.05905	0.44370
11.61214	-0.00257	0.05475	0.44322
11.62431	-0.01408	0.05189	0.44258
11.63112	-0.01404	0.05639	0.44325
11.64432	-0.01391	0.06128	0.44109
11.65620	-0.01160	0.05605	0.44100
11.66375	-0.01124	0.05455	0.44080
11.67211	-0.01413	0.05319	0.44057
11.68635	-0.01540	0.05214	0.44004
11.69340	-0.01564	0.05332	0.43814
11.70594	-0.01221	0.05565	0.43869
11.71256	-0.00778	0.05338	0.43800
11.72358	-0.00758	0.05453	0.43757
11.73178	-0.00757	0.05486	0.43704
11.74715	-0.01132	0.05414	0.43656
11.75382	-0.01380	0.05322	0.43569
11.76252	-0.01395	0.05459	0.43319
11.77160	-0.01542	0.05059	0.43346
11.78304	-0.01446	0.05288	0.43347
11.79067	-0.00662	0.05505	0.43086
11.80409	-0.00943	0.05111	0.43118
11.81730	-0.01323	0.05419	0.42953
11.82157	-0.01135	0.05558	0.42943
11.83223	-0.00953	0.05729	0.42664
11.84076	-0.01991	0.05042	0.42670
11.85481	-0.01035	0.04889	0.42544
11.86433	-0.01687	0.04737	0.42384
11.87826	-0.02022	0.04924	0.42295
11.88083	-0.01957	0.04797	0.42172
11.89515	-0.02457	0.04126	0.42209
11.90519	-0.02137	0.04434	0.42000
11.91538	-0.01882	0.04536	0.41831
11.92434	-0.02241	0.04248	0.41755
11.93214	-0.02131	0.03971	0.41653
11.94396	-0.02222	0.03743	0.41425
11.95451	-0.02199	0.03363	0.41400
11.96114	-0.02319	0.03373	0.41237
11.97516	-0.02795	0.03106	0.41021
11.98402	-0.02346	0.02663	0.40859
11.99258	-0.02862	0.02933	0.40736
12.00198	-0.02759	0.02765	0.40595
12.01260	-0.03510	0.02145	0.40405
12.02068	-0.03461	0.01822	0.40193
12.03147	-0.03396	0.02091	0.40050
12.04252	-0.03535	0.01244	0.39984
12.05202	-0.03214	0.01329	0.39899
12.06301	-0.02837	0.01227	0.39758
12.07575	-0.02672	0.01799	0.39344
12.08094	-0.02491	0.01701	0.39295
12.09132	-0.03184	0.01306	0.39022
12.10316	-0.03669	0.00758	0.38921
12.11450	-0.03079	0.00381	0.38840
12.12450	-0.02599	-0.00035	0.38612
12.13183	-0.02441	0.00180	0.38482
12.14741	-0.02895	-0.00461	0.38277
12.15296	-0.03297	-0.00035	0.38110
12.16367	-0.03523	-0.00727	0.37906
12.17111	-0.03873	-0.01130	0.37714
12.18128	-0.03886	-0.01370	0.37577
12.19227	-0.03929	-0.02674	0.37432
12.20294	-0.04429	-0.03097	0.37236
12.21325	-0.04647	-0.03087	0.37005
12.22233	-0.05340	-0.04054	0.36872
12.23548	-0.05126	-0.04876	0.36709
12.24174	-0.04310	-0.05128	0.36560
12.25307	-0.04319	-0.05472	0.36366
12.26723	-0.03771	-0.05216	0.36137
12.27223	-0.03813	-0.05049	0.35980
12.28322	-0.04080	-0.06156	0.35865
12.29186	-0.04573	-0.07412	0.35663
12.30227	-0.05641	-0.08100	0.35460
12.31183	-0.05660	-0.08296	0.35329
12.32455	-0.06106	-0.08800	0.35117
12.33126	-0.05231	-0.09166	0.34976
12.34074	-0.06082	-0.09943	0.34732
12.35175	-0.05940	-0.11605	0.34667
12.36442	-0.06484	-0.12053	0.34406
12.37324	-0.05726	-0.11821	0.34133
12.38210	-0.05131	-0.12217	0.33934
12.39103	-0.05650	-0.12917	0.33701
12.40282	-0.06257	-0.13952	0.33494
12.41266	-0.06464	-0.14860	0.33313
12.42144	-0.06248	-0.15337	0.33119
12.43122	-0.06978	-0.16003	0.32941
12.44437	-0.06331	-0.16557	0.32751
12.45287	-0.06055	-0.17140	0.32535
12.46486	-0.06338	-0.17796	0.32337
12.47751	-0.06678	-0.19697	0.32112
12.48113	-0.06744	-0.21227	0.31841
12.49289	-0.08127	-0.22939	0.31631
12.50081	-0.08235	-0.23430	0.31364
12.51104	-0.08916	-0.24208	0.31199
12.52322	-0.08243	-0.24783	0.30934
12.53376	-0.08651	-0.26094	0.30747
12.54298	-0.09105	-0.27904	0.30555
12.55075	-0.09542	-0.28426	0.30180
12.56081	-0.09935	-0.29380	0.30119
12.57139	-0.09103	-0.29463	0.29589
12.58305	-0.09772	-0.31613	0.29655
12.59228	-0.09566	-0.31644	0.29266
12.60285	-0.09059	-0.32742	0.29128
12.61323	-0.09017	-0.33290	0.29076
12.62615	-0.08890	-0.34113	0.28825
12.63206	-0.09548	-0.35851	0.28408
12.64072	-0.08562	-0.35409	0.28466
12.65762	-0.08851	-0.36246	0.28142
12.66093	-0.09025	-0.37076	0.27944
12.67515	-0.09474	-0.38666	0.27595
12.68126	-0.10469	-0.40880	0.27486
12.69094	-0.10223	-0.41554	0.27238
12.70246	-0.10141	-0.42310	0.27140
12.71076	-0.10404	-0.43111	0.26946
12.72130	-0.10728	-0.44282	0.26769
12.73190	-0.10680	-0.44895	0.26399
12.74516	-0.10387	-0.46023	0.26408
12.75101	-0.10695	-0.46945	0.26395
12.76240	-0.10665	-0.47782	0.26216
12.77844	-0.10307	-0.48793	0.26236
12.78207	-0.10118	-0.49960	0.25961
12.79757	-0.10683	-0.51759	0.25685
12.80221	-0.11190	-0.53022	0.25645
12.81119	-0.10695	-0.54123	0.25475
12.82375	-0.11253	-0.55633	0.25405
12.83296	-0.11749	-0.56681	0.25482
12.84297	-0.11891	-0.56987	0.25468
12.85317	-0.12656	-0.59057	0.25379
12.86218	-0.12668	-0.60198	0.25246
12.87678	-0.13265	-0.60889	0.25209
10.87436	0.02386	0.08148	0.44977
